Date,Time,Animal_ID,Use,D_forbs,Vegetation.cover,Vegetation.biomass,Heap.dung,Escape.impediment,Micro.habitat.type,Time_day,Season,NDVI,dNDVI,daily_rain,protection_gradient,proximity_confluence,Proximity_road,Proximity_drainage,Proximity_river,Proximity_multiplePAs,Proximity_CorePAs_edge,Elevation,slope,TWI,Curvature,Proximity_fence,Tourism_footprint,Human_footprint,woody_density,UTM_x,UTM_y
9/25/2019,16:30,El_6667,0,0.25,23.75,9.30E-05,2,1,Short grassland,Day,Dry,3.794484913,0.024282157,0,4.897036856,1.891080768,19.85855129,0.093004948,4.602540708,25.76964325,20.11545856,1579.28894,0.651725683,15.45980358,-6.00E-06,37129.83984,0.01377656,0.05534343,1.767047616,723144.6315,9797274.286
9/25/2019,16:30,El_6667,0,0.125,15,0.000209176,1,0,Open woodland,Day,Dry,3.581378378,0.022642247,0,4.667542703,1.244610948,20.20884145,0.267616876,4.010545975,25.85681033,19.97057926,1568.310303,0.4534209,17.98052979,-1.00E-05,37663.80859,0.01351829,0.05031947,2.849598571,722976.6301,9796617.285
10/6/2019,10:30,El_6667,1,0.1875,40,2.14E-05,4,1,Open woodland,Day,Dry,4.247500435,0.072416745,0,7.838398371,0.672160893,17.11148849,0.21005186,8.049382394,23.88880883,22.443786,1584.038696,0.561877162,15.25127697,-1.60E-05,33589.42969,0.01473355,0.038447712,0.979980739,725361.6411,9799914.289
10/6/2019,10:30,El_6667,0,0.375,67.5,4.12E-06,0,1,Open woodland,Day,Dry,4.21346949,0.070933856,0,7.69767592,0.538718019,17.33142684,0.05893174,8.033554713,24.16507018,22.21043088,1587.201416,0.719772604,17.35415077,-1.10E-05,33587.57031,0.01467219,0.038447712,1.069827866,725106.6408,9800105.29
10/6/2019,10:30,El_6667,0,0.1875,55,2.58E-06,3,0,Long grassland,Day,Dry,4.423578471,0.061696246,0,7.425705353,0.252094647,17.56029435,0.064936165,7.746587151,24.33517765,21.99219482,1580.210815,0.06410831,16.70858765,-1.20E-05,33941.12891,0.01459729,0.038447712,1.93465498,724909.64,9799895.29
10/6/2019,10:30,El_6667,0,0.25,53.75,4.13E-05,1,1,Long grassland,Day,Dry,4.362005219,0.066365518,0,7.759592109,0.633930708,17.15195562,0.059258263,7.925028852,23.88528356,22.41400948,1584.038696,0.561877162,15.25127697,-1.60E-05,33768.51172,0.0146579,0.038447712,2.078028537,725346.6409,9799762.289
10/6/2019,10:30,El_6667,0,0.4375,51.25,4.74E-05,0,1,Open woodland,Day,Dry,4.280673206,0.068687469,0,8.137020111,0.975019961,16.81053522,0.070414147,8.30480349,23.61012886,22.74184691,1584.038696,0.561877162,15.25127697,-1.60E-05,33415,0.01479668,0.038447712,3.617831234,725652.642,9799998.289
10/7/2019,2:30,El_6667,1,0.375,8.75,0.000209176,3,0,Open woodland,Night,Dry,3.72281681,0.06104733,0,9.488264463,3.36624773,17.0756458,0.899584959,10.53755213,24.49125688,22.75383572,1606.543945,0.813020169,14.5178194,-3.00E-06,31537.67969,0.01556925,0.038573988,1.34828436,725140.6456,9803076.298
10/7/2019,2:30,El_6667,0,0,2.5,0.000535491,5,0,Short grassland,Night,Dry,3.545779891,0.052488796,0,8.97225896,2.910704125,17.37802877,1.196497332,10.01477652,24.73881683,22.36603825,1605.802124,0.822820306,14.8840065,-1.20E-05,32055.61914,0.01543119,0.038573988,0.779121725,724838.6442,9802645.297
10/7/2019,2:30,El_6667,0,0.1875,21.25,0.000371869,2,0,Short grassland,Night,Dry,3.5394499,0.048417598,0,9.505108652,3.140936755,16.79368028,0.600375069,10.43387082,24.17852585,22.96809308,1597.355103,0.490940524,15.53626728,-5.00E-06,31683,0.01560947,0.038573988,0.981738475,725421.6459,9802797.297
10/7/2019,2:30,El_6667,0,0.375,17.5,0.000133873,7,0,Open woodland,Night,Dry,4.09278398,0.048683412,0,10.23948178,4.130862341,16.74694679,0.689789038,11.33406248,24.23590483,23.25029705,1616.200562,0.815953166,14.5178194,-4.00E-06,31021.16016,0.01588634,0.038573988,3.583438153,725485.6476,9803795.299
10/7/2019,2:30,El_6667,0,0.25,33.75,0.000209176,0,0,Open woodland,Night,Dry,3.727097183,0.060691446,0,9.466215822,3.590028794,17.35828923,1.212561899,10.62767086,24.79923963,22.53448497,1619.131836,0.845180612,14.91555786,4.00E-06,31563.42969,0.01568128,0.038573988,3.529502214,724860.6453,9803324.299
9/15/2019,20:30,El_6667,1,0.5,5,0.000133873,3,0,Open woodland,Night,Dry,3.867516547,-0.009629697,0,10.0989986,4.591130083,17.5831237,1.250884933,11.4601848,25.10153353,22.59337799,1630.897339,0.492626653,14.38069153,1.40E-05,31117.7207,0.01600754,0.055722069,1.004735218,724678.6464,9804328.302
9/15/2019,20:30,El_6667,0,0.1875,12.5,0.000209176,4,0,Open woodland,Night,Dry,3.831271082,-0.00592193,0,9.750785385,4.076154035,17.4840457,1.28629918,11.01933423,24.96965696,22.53822961,1630.897339,0.492626653,14.91555786,1.40E-05,31241,0.01584562,0.055722069,1.38073042,724748.6458,9803813.3
9/15/2019,20:30,El_6667,0,0.3125,12.5,0.000371869,3,0,Short grassland,Night,Dry,3.643236108,0.005916901,0,10.70276118,5.14775929,17.35439237,1.120545267,12.07641523,24.8923348,22.98166225,1632.965698,0.37128363,14.38069153,5.00E-06,30610.46094,0.01613471,0.038573988,0.98232315,724956.648,9804879.302
9/15/2019,20:30,El_6667,0,0.4375,8.75,0.000209176,5,0,Open woodland,Night,Dry,3.95020844,-0.005347237,0,9.975067437,4.730317235,17.949234,1.613958668,11.43615418,25.47179802,22.26912122,1630.897339,0.492626653,14.38069153,1.40E-05,31312.93945,0.01615913,0.055722069,3.247610861,724320.6457,9804451.302
9/15/2019,20:30,El_6667,0,0.1875,30,0.000133873,4,1,Open woodland,Night,Dry,3.705039732,-0.008805163,0,9.408544379,3.933122382,17.82201512,1.663571016,10.73652295,25.2923449,22.16761613,1619.131836,0.845180612,14.91555786,4.00E-06,31785.41016,0.01591438,0.055722069,1.335162753,724404.6447,9803658.3
10/1/2019,2:30,El_6668,1,1.625,55,9.30E-05,1,0,Open woodland,Night,Dry,4.965418532,0.036164001,0,8.373151106,4.549257064,7.663923209,2.350504142,4.031965145,7.707099909,3.398887058,1299.71936,0.710266159,13.77833652,-5.00E-06,92291.99219,0.02253855,0.059963673,2.496173321,666650.4451,9756476.268
10/1/2019,2:30,El_6668,0,0.3125,56.25,0.000209176,3,0,Open woodland,Night,Dry,4.783131585,0.0426936,0,8.763928903,3.936155941,7.8536881,2.194511321,3.459412871,7.930139631,3.648424072,1305.669434,0.570364017,13.37198544,7.00E-06,92358,0.02256197,0.059963673,0.02668386,667145.4457,9756114.267
10/1/2019,2:30,El_6668,0,0.8125,0,0.000209176,2,0,Short grassland,Night,Dry,4.842232198,0.035047024,0,7.723289884,4.614349403,6.873451512,2.425549715,3.83179058,6.947102972,2.616735407,1313.315308,0.154336182,13.66648293,1.20E-05,91416.63281,0.02161476,0.059963673,0.591186881,667144.4469,9757159.269
10/1/2019,2:30,El_6668,0,0.3125,37.5,2.14E-05,4,0,Open woodland,Night,Dry,4.734512225,0.036329642,0,7.989126747,4.947779082,7.32406635,2.683634059,4.357258637,7.362763204,2.993168388,1311.107056,0.234283679,13.77833652,4.00E-06,91908.24219,0.02233327,0.059963673,0.758344725,666434.445,9756856.27
10/1/2019,2:30,El_6668,0,0.75,46.25,0.000209176,2,0,Open woodland,Night,Dry,4.841642871,0.044379249,0,8.711321035,4.723576033,8.069802786,1.945135704,4.355534443,8.107364607,3.65458958,1299.71936,0.710266159,13.77833652,-5.00E-06,92698.4375,0.0231689,0.059963673,1.076276838,666233.4438,9756135.268
9/29/2019,16:30,El_6668,1,2.9375,68.75,1.59E-05,0,0,Open woodland,Day,Dry,5.050282657,0.030717194,0,10.46729455,3.363890702,6.577227052,0.649728326,2.932875658,9.941599733,5.324557165,1283.719971,0.574979969,14.37328339,7.00E-06,94599.8125,0.02569133,0.059963673,1.210609334,665468.4401,9754418.265
9/29/2019,16:30,El_6668,0,0.9375,83.75,0.000836705,3,0,Open woodland,Day,Dry,4.839768529,0.037490726,0,9.862446771,3.978455663,7.112833243,0.92696156,3.467897991,9.326062319,4.729001692,1293.000244,0.660045329,14.06838799,6.00E-06,94044.20313,0.02492626,0.059963673,1.375681869,665637.4412,9755011.266
9/29/2019,16:30,El_6668,0,3.3125,40,0.000209176,1,0,Open woodland,Day,Dry,5.042114809,0.032148764,0,10.36531131,3.492505497,6.610512945,0.506922989,2.964644431,9.813925578,5.236176563,1283.719971,0.574979969,14.37328339,7.00E-06,94513.54688,0.02544569,0.059963673,0.703177868,665676.4407,9754504.265
9/29/2019,16:30,El_6668,0,0.9375,88.75,1.59E-05,1,0,Open woodland,Day,Dry,4.920748711,0.020635128,0,10.82523013,3.004931312,6.25067805,0.559573916,2.614656891,10.30016999,5.680457816,1283.719971,0.574979969,14.37328339,7.00E-06,94834.39844,0.02655809,0.059963673,0.905408449,665408.4396,9754064.265
9/29/2019,16:30,El_6668,0,1.4375,0,0.000209176,2,0,Short grassland,Day,Dry,4.844048485,0.021602646,0,10.5342979,3.28932807,6.512539057,1.03912946,2.956225878,10.0641623,5.37580673,1283.719971,0.574979969,14.37328339,7.00E-06,94686.65625,0.02668359,0.059963673,1.207568472,665040.4392,9754397.266
9/28/2019,0:30,El_6668,1,4,48.75,9.30E-05,2,0,Open woodland,Night,Dry,4.965033323,0.003390178,8.109054565,7.869311338,4.203227532,6.768575786,1.897809286,3.336662014,6.849277448,2.648421939,1305.013916,0.570336132,13.66648293,2.00E-06,91248.28906,0.02132599,0.059963673,0.588456514,667669.448,9757081.269
9/28/2019,0:30,El_6668,0,2.375,50,5.95E-05,2,0,Open woodland,Night,Dry,5.119970143,0.013160318,8.109054565,7.249426686,4.595822505,6.032683513,1.956220696,3.344975845,6.115122817,1.963007158,1304.821289,0.532695908,13.66648293,5.00E-06,90693.50781,0.02070088,0.059963673,1.048280165,667944.4494,9757765.27
9/28/2019,0:30,El_6668,0,2.8125,55,0.000209176,1,0,Open woodland,Night,Dry,4.9947595,0.010180503,8.109054565,8.154151556,3.622589748,6.651696512,1.059708463,2.576742976,6.754590949,2.779573285,1305.013916,0.570336132,13.21209431,2.00E-06,91155.42969,0.02088988,0.059963673,0.339731241,668516.4497,9756974.267
9/28/2019,0:30,El_6668,0,1.4375,46.25,3.04E-05,3,0,Open woodland,Night,Dry,5.060241371,0.040101215,8.264807701,8.527041645,3.477928431,7.215561286,1.406630521,2.682027238,7.312249761,3.236208201,1304.720703,0.589816487,13.21209431,1.40E-05,91790.85938,0.02154263,0.059963673,0.916032179,668095.4482,9756491.267
9/28/2019,0:30,El_6668,0,2.9375,8.57,6.83E-05,4,0,Short grassland,Night,Dry,5.056652695,0.011554882,8.109054565,8.048278656,3.822027664,6.696314783,1.373994724,2.855003924,6.792364394,2.725694386,1305.013916,0.570336132,13.8924799,2.00E-06,91318.46875,0.02103115,0.059963673,0.41551187,668192.4491,9757002.268
9/5/2019,12:30,El_6664,1,0.625,2.5,5.23E-05,6,0,Short grassland,Day,Dry,5.128125086,-0.000959411,0,3.102636967,6.128334232,1.497447792,3.908321467,10.26769335,1.522623517,1.522623517,1324.135132,1.328346994,14.81599331,6.00E-06,84706.10938,0.02113181,0.101474695,0.875320203,663463.4488,9765886.293
9/5/2019,12:30,El_6664,0,1.75,61.25,1.71E-05,1,1,Open woodland,Day,Dry,5.187944412,0.002526283,0,3.139856118,6.328792673,1.68083677,3.703872188,10.25603059,1.70835309,1.70835309,1324.135132,1.328346994,14.81599331,6.00E-06,84934.15625,0.02136309,0.101474695,1.219715382,663366.4484,9765705.293
9/5/2019,12:30,El_6664,0,0.5,2.5,5.95E-05,10,0,Short grassland,Day,Dry,5.103510156,0.002575502,0,2.724249411,5.834872144,0.991841995,4.279096541,10.64422164,1.018842333,1.018842333,1351.822266,0.643072672,14.41000843,1.60E-05,84273.72656,0.02049006,0.101474695,0.32337782,663953.4501,9766071.293
9/5/2019,12:30,El_6664,0,0.125,0,9.30E-05,5,1,Short grassland,Day,Dry,5.475049525,-0.017809182,0,2.648698648,6.765846518,1.758964119,3.348042066,10.84707218,1.725294327,1.725294327,1324.135132,1.328346994,14.81599331,6.00E-06,85188.39063,0.02132617,0.101474695,0.049134649,663756.4486,9765161.291
9/5/2019,12:30,El_6664,0,0.8125,5,1.71E-05,7,1,Short grassland,Day,Dry,5.522067219,-0.011428744,0,3.141233762,6.928548198,2.153681301,3.159282226,10.42788636,2.14934525,2.14934525,1324.135132,1.328346994,14.81599331,6.00E-06,85390.64844,0.02206153,0.101474695,0.77962496,663256.4475,9765113.292
9/3/2019,0:30,El_6664,1,0.9375,26.25,5.23E-05,4,1,Open woodland,Night,Dry,4.665455282,0.009011924,5.687599659,3.601542626,4.478644115,0.195979002,3.374950978,10.16319273,0.210606828,0.210606828,1350.399902,1.317464491,13.75291443,3.00E-05,83133.17969,0.01932865,0.101474695,1.246658133,663921.4517,9767471.296
9/3/2019,0:30,El_6664,0,1.5625,36.25,4.95E-06,2,0,Open woodland,Night,Dry,4.564910203,0.012432247,0,3.765100153,4.044374041,0.159856248,3.059379647,10.27751231,0.149470142,0.149470142,1332.40332,0.839828055,13.78845978,-2.60E-05,82574.59375,0.01914194,0.298225999,0.684766869,664136.4526,9767864.297
9/3/2019,0:30,El_6664,0,0.375,71.25,4.95E-06,1,1,Open woodland,Night,Dry,4.537258446,0.027744353,0,4.182812111,3.883665884,0.120902636,2.704185744,9.891660879,0.135343072,0.135343072,1342.055542,1.645356129,13.85727692,4.40E-05,82450.36719,0.01910331,0.101474695,1.339675815,663799.4521,9768132.298
9/3/2019,0:30,El_6664,0,0.3125,85,0.00027321,1,1,Open woodland,Night,Dry,4.307265937,0.027778566,0,4.133029772,4.185383756,0.372936969,2.89819575,9.739074924,0.384856853,0.384856853,1342.055542,1.645356129,13.75291443,4.40E-05,82781.71875,0.01944936,0.101474695,1.747990206,663589.4514,9767888.297
9/3/2019,0:30,El_6664,0,0.5625,13.75,3.04E-05,5,0,Long grassland,Night,Dry,4.357661679,0.021271601,0,3.86864636,4.15690641,0.079931527,3.040838095,10.06139184,0.090196867,0.090196867,1342.055542,1.645356129,13.75291443,4.40E-05,82905.45313,0.01929436,0.101474695,0.728387955,663902.452,9767811.297
9/8/2019,12:30,El_6664,1,0.3125,2.5,0.000209176,3,0,Short grassland,Day,Dry,4.253891647,0.006768674,0,5.792153471,4.743349122,2.00710227,2.214094799,7.883809654,2.060570443,2.060570443,1277.54248,0.857402878,16.33914757,-8.00E-06,83076.02344,0.02008804,0.101474695,-0.052585156,661799.4479,9768382.301
9/8/2019,12:30,El_6664,0,0.4375,2.5,2.53E-05,3,0,Short grassland,Day,Dry,4.54586038,-0.009774581,0,4.881082776,4.773034152,1.466699392,2.836790765,8.702346664,1.479908542,1.479908542,1297.142334,1.981691699,13.96982765,-1.30E-05,83429.60938,0.0200919,0.101474695,0.112055113,662494.4488,9767791.298
9/8/2019,12:30,El_6664,0,0.3125,5,8.37E-06,4,0,Short grassland,Day,Dry,4.344665617,0.017180547,0,5.863230771,4.094402542,1.646151655,1.682284449,8.15297409,1.636999438,1.636999438,1283.424316,1.584132641,14.53420734,-1.20E-05,82517.04688,0.01912259,0.101474695,0.005585306,662174.4493,9768924.301
9/8/2019,12:30,El_6664,0,1.6875,40,4.27E-06,0,0,Long grassland,Day,Dry,4.489106089,0.011578217,0,6.327398811,4.633160069,2.305371567,1.699314002,7.498060709,1.859632331,1.859632331,1272.566772,0.706297942,16.33914757,-2.00E-06,82736.40625,0.01974467,0.101474695,0.119851977,661502.4478,9768868.302
9/8/2019,12:30,El_6664,0,0.6875,28.75,4.95E-06,1,0,Long grassland,Day,Dry,4.347117722,0.000898868,0,6.703726048,5.17378051,2.871550318,1.790856324,6.954741965,1.882197789,1.882197789,1266.803345,0.426989353,16.54151535,-1.00E-06,83293.53125,0.02001372,0.101474695,0.060184062,660924.4463,9768732.302
9/2/2019,4:30,El_6666,1,2.0625,73.75,5.23E-05,1,0,Open woodland,Night,Dry,4.457416594,0.015184656,0,8.263062447,3.879805724,4.874885701,0.14417438,4.29026089,0.179859452,0.142,1254.799561,0.225219534,16.94333839,-3.00E-06,83518.34375,0.02011641,0.431599528,1.113837154,658380.4416,9769711.307
9/2/2019,4:30,El_6666,0,1.1875,15,1.59E-05,2,0,Open woodland,Night,Dry,4.349823117,0.019910127,0,8.047840518,4.482688894,4.423450292,0.544911863,4.890093282,0.5527755,0.5527755,1257.693359,0.38168088,16.94333839,-2.00E-06,83517.21094,0.02041998,0.631447732,0.335020409,658943.4425,9769380.306
9/2/2019,4:30,El_6666,0,0.875,22.5,6.61E-06,1,0,Open woodland,Night,Dry,4.304140508,0.022902355,0,8.241525162,4.471524804,4.348193409,0.39085619,4.881257991,0.408573767,0.408573767,1257.693359,0.38168088,16.94333839,-2.00E-06,83293.53125,0.02013311,0.631447732,0.612059934,658960.4428,9769575.306
9/2/2019,4:30,El_6666,0,1.3125,50,5.95E-05,0,0,Open woodland,Night,Dry,4.582781255,0.033818588,0,8.751698407,4.653744584,4.027298068,0.246316042,5.066151044,0.192016531,0.192016531,1254.799561,0.225219534,19.25469589,-3.00E-06,82958.20313,0.01950017,0.631447732,1.647803598,659175.4438,9770048.307
9/2/2019,4:30,El_6666,0,0.8125,81.25,8.37E-06,0,1,Open woodland,Night,Dry,4.766854882,0.029482394,0,8.694368062,4.35764301,4.316799312,0.023361142,4.77005444,0.008678064,0.008678064,1254.799561,0.225219534,19.15662766,-3.00E-06,83070,0.01967331,0.631447732,1.48376343,658879.4431,9770057.308
10/1/2019,20:30,El_6664,1,1.6875,42.5,1.31E-05,2,0,Short grassland,Night,Dry,4.665596396,-0.000873178,0,7.656878737,2.95283295,11.25214823,1.937825025,1.937825025,7.431910247,2.019704791,1231.315918,0.409932548,15.57138538,-6.00E-06,89150.50781,0.02520439,0.066835366,1.010374643,651615.4232,9766915.308
10/1/2019,20:30,El_6664,0,0.0625,21.25,2.32E-05,2,0,Short grassland,Night,Dry,4.638041258,-0.002389669,0,7.458897036,3.242237618,11.53635,2.161898226,2.161898226,7.560105069,2.239037475,1241.641724,0.464888959,15.57138538,5.00E-06,89367.21875,0.02627463,0.066835366,1.053218108,651610.4229,9766623.308
10/1/2019,20:30,El_6664,0,0.1875,25,9.30E-05,7,0,Short grassland,Night,Dry,4.362824395,0.026495889,0,7.218428153,3.092064213,11.29682009,2.374735091,2.374735091,7.105500861,2.460516829,1244.901489,0.516881407,15.74994659,3.00E-06,89119.29688,0.02582663,0.066835366,0.687805731,652060.424,9766739.307
10/1/2019,20:30,El_6664,0,0.4375,27.5,1.09E-05,7,0,Short grassland,Night,Dry,4.62920478,0.01116088,0,7.707081679,2.617173524,10.89367784,1.910762184,1.910762184,7.08406042,2.000628949,1231.315918,0.409932548,15.67351532,-6.00E-06,88809.13281,0.02475576,0.066835366,0.908099712,651861.4241,9767223.309
10/1/2019,20:30,El_6664,0,0.1875,35,1.59E-05,6,0,Short grassland,Night,Dry,4.626612753,0.011868089,0,7.790156417,2.699543475,10.99799086,1.805095938,1.805095938,7.279239166,1.891952944,1231.315918,0.409932548,15.67351532,-6.00E-06,88933.96094,0.02475576,0.066835366,0.881209976,651675.4236,9767162.309
9/28/2019,16:30,El_6664,1,3.9375,5,0.000209176,5,0,Short grassland,Day,Dry,4.868554354,0.005013824,9.127093315,7.352363566,2.917737857,12.41280231,2.052028035,2.736225065,8.513153017,2.792719744,1244.531982,0.2294727,16.26573753,3.00E-06,90483.42188,0.02795116,0.066835366,1.104861037,651016.4206,9765710.306
9/28/2019,16:30,El_6664,0,1.5625,26.25,0.000209176,7,0,Short grassland,Day,Dry,5.812611818,0.015050292,9.127093315,8.058129063,3.508466329,11.77200929,2.042080649,2.675930346,9.296912916,2.729,1241.211304,0.219053807,16.5811367,5.00E-06,90984.89063,0.02757127,0.066835366,0.731369712,650149.4186,9765663.307
9/28/2019,16:30,El_6664,0,0.25,25,5.23E-05,5,0,Short grassland,Day,Dry,4.823536128,-0.00114499,9.127093315,8.001208409,3.632931318,12.01204645,1.66932349,2.023180023,8.507895824,2.079729115,1237.380127,0.375106408,15.55117607,0,90085.03125,0.02663923,0.066835366,0.862687671,650685.4205,9766361.308
9/28/2019,16:30,El_6664,0,2.0625,66.25,3.04E-05,2,0,Open woodland,Day,Dry,4.923698068,0.008257568,9.127093315,7.043095697,2.663020501,12.54872699,1.974634452,2.903915221,8.260413927,2.962998155,1244.531982,0.2294727,16.26573753,3.00E-06,90359.35156,0.02868409,0.066835366,1.168239691,651348.4213,9765645.306
9/28/2019,16:30,El_6664,0,0.8125,45,2.58E-06,1,0,Long grassland,Day,Dry,4.954675049,0.022852495,9.127093315,6.569824731,2.322829238,12.29817652,1.871004069,3.199364378,7.857004011,3.268543149,1244.531982,0.2294727,16.26573753,3.00E-06,90112.77344,0.02879243,0.066835366,1.271002457,651878.4224,9765565.305
10/1/2019,10:30,El_6664,1,0,51.25,3.04E-05,3,0,Short grassland,Day,Dry,4.597190857,-0.003781796,0,8.442483166,1.598238335,9.891001829,1.358742514,1.358742514,6.694205469,1.451154683,1232.720703,0.201635903,18.47010612,-1.00E-06,87943.52344,0.0229944,0.066835366,0.820335689,651928.4253,9768240.311
10/1/2019,10:30,El_6664,0,0.0625,43.75,1.71E-05,4,0,Short grassland,Day,Dry,4.588869482,0.013779074,0,7.728281827,2.442863187,10.69663012,1.948214542,1.948214542,6.878761542,2.041013827,1234.319946,0.45550621,15.70833111,-6.00E-06,88467.85938,0.02480053,0.066835366,1.27064867,652015.4246,9767389.309
10/1/2019,10:30,El_6664,0,0,48.75,7.96E-06,0,0,Open woodland,Day,Dry,4.528509229,0.02685079,0,8.239573593,1.887380256,10.17786612,1.609146014,1.609146014,6.807354085,1.667592892,1232.720703,0.201635903,15.67351532,-1.00E-06,88159.65625,0.02337631,0.066835366,3.082970931,651892.4249,9767953.31
10/1/2019,10:30,El_6664,0,0.6875,93.75,2.53E-05,6,0,Open woodland,Day,Dry,4.687541649,-0.000649288,0,8.696208944,1.449977594,9.761740193,1.130728466,1.130728466,6.827960794,1.213509743,1229.721313,0.180816222,18.47010612,-1.00E-06,87727.5625,0.02254819,0.066835366,1.640529678,651746.4251,9768420.312
10/1/2019,10:30,El_6664,0,0.3125,70,4.63E-05,2,0,Short grassland,Day,Dry,4.705315575,-0.006529346,0,8.774148962,1.043694219,9.312900574,0.949811319,0.949811319,6.389173073,1.024375504,1232.65918,0.162399243,18.42584801,-1.00E-06,87385.64063,0.02219694,0.066835366,1.07180616,652118.4263,9768788.312
9/23/2019,16:31,El_6664,1,0,37.5,3.37E-06,0,0,Open woodland,Day,Dry,4.544368446,0.012362659,0,7.662639885,2.105635312,10.09203424,1.993348503,1.993348503,6.136873649,2.016953148,1232.720703,0.201635903,15.70833111,-1.00E-06,88002.84375,0.02392682,0.066835366,3.434495143,652650.4265,9767804.309
9/23/2019,16:31,El_6664,0,2.25,71.25,5.95E-05,4,0,Open woodland,Day,Dry,4.482985273,0.017754927,0,8.179997616,1.642236988,9.82971986,1.552147893,1.552147893,6.321035952,1.639328908,1232.720703,0.201635903,18.42584801,-1.00E-06,87693,0.02302922,0.066835366,1.185463808,652324.4262,9768207.311
9/23/2019,16:31,El_6664,0,0,17.5,0.000209176,2,0,Short grassland,Day,Dry,4.570849016,0.01364632,0,7.939044086,2.304140767,10.58802632,1.744209065,1.744209065,6.966684512,1.837588247,1231.315918,0.409932548,15.67351532,-6.00E-06,88592.46875,0.02427618,0.066835366,0.755019584,651864.4244,9767537.31
9/23/2019,16:31,El_6664,0,1.4375,28.75,5.81E-06,0,0,Open woodland,Day,Dry,4.596992567,0.012971118,0,8.154754257,2.100098228,10.39981368,1.578182463,1.578182463,6.97221151,1.672830966,1231.315918,0.409932548,15.67351532,-6.00E-06,88375.96875,0.02381675,0.066835366,1.564138402,651783.4245,9767752.31
9/23/2019,16:31,El_6664,0,2.875,66.25,1.49E-05,2,0,Open woodland,Day,Dry,4.602820262,0.015648589,0,7.555221373,2.116854722,9.712674271,1.749762455,1.749762455,5.568602612,1.778531979,1235.771484,0.208838308,17.66029358,-1.00E-06,87538.92188,0.02353807,0.081694297,1.621106179,653176.4279,9768020.309
10/5/2019,23:30,El_6664,1,0.3125,5,0.000209176,1,0,Short grassland,Night,Dry,4.966439754,0.017031103,0,8.572679453,1.289283617,8.362068582,0.593916797,0.593916797,4.942909871,0.631446854,1235.659302,0.168937618,18.87980843,0,85987.28125,0.02157175,0.431599528,0.108876758,653496.4301,9769339.312
10/5/2019,23:30,El_6664,0,2,20,8.37E-06,2,0,Short grassland,Night,Dry,4.666073576,0.038217023,0,7.704999221,1.806828828,9.079309325,1.441259967,1.441259967,4.886102161,1.475380334,1235.771484,0.208838308,17.66029358,-1.00E-06,86735.95313,0.02270819,0.081694297,0.412048696,653736.4297,9768493.31
10/5/2019,23:30,El_6664,0,1.375,5,4.27E-06,5,0,Short grassland,Night,Dry,4.9690357,0.020562664,0,8.756280089,1.127354239,8.485722308,0.419260426,0.419260426,5.334809124,0.449805514,1235.659302,0.168937618,18.87980843,0,86235.50781,0.02155459,0.431599528,0.299082432,653100.4292,9769351.312
10/5/2019,23:30,El_6664,0,0,32.5,5.95E-05,4,0,Short grassland,Night,Dry,4.59027347,0.00509569,0,8.661903082,1.011253662,8.988842256,0.830711644,0.830711644,5.840339608,0.876902487,1232.65918,0.162399243,18.42584801,-1.00E-06,86918.42188,0.02188024,0.066835366,0.588512204,652640.4277,9768989.312
10/5/2019,23:30,El_6664,0,1.4375,86.25,3.27E-06,0,0,Long grassland,Night,Dry,5.334069625,0.020904139,0,9.370167341,0.639215901,8.14480259,0.041304325,0.041304325,5.683642376,0.046890698,1234.973145,0.40615424,18.76041222,-7.00E-06,86054.13281,0.02085171,0.396339983,3.429369599,652719.4288,9769845.314
9/20/2019,16:30,El_6664,1,0.5625,40,5.58E-06,0,1,Open woodland,Day,Dry,5.316793799,0.022483647,11.02503681,7.912177513,2.691603295,6.146823337,0.230120696,3.093416605,1.357717758,0.193775643,1248.701782,0.274658634,16.50246048,-2.00E-06,84312.28906,0.02078926,0.431599528,0.904287562,657132.4385,9769463.308
9/20/2019,16:30,El_6664,0,0.25,22.5,3.04E-05,2,0,Short grassland,Day,Dry,4.775853157,0.018139839,11.02503681,7.597477279,2.556038279,6.46215689,0.476999954,2.94189046,1.713742391,0.504130266,1248.701782,0.274658634,17.16628265,-2.00E-06,84649.64844,0.02152303,0.431599528,0.152594683,656885.4376,9769146.308
9/20/2019,16:30,El_6664,0,0.875,5,1.71E-05,0,0,Short grassland,Day,Dry,3.995952755,0.003911003,11.02503681,7.242942013,2.485061382,6.824287028,0.864492506,2.84149796,2.133689044,0.906407682,1248.701782,0.274658634,17.33870506,-2.00E-06,85208.57031,0.02194762,0.081694297,0.174559293,656614.4365,9768779.307
9/20/2019,16:30,El_6664,0,0.6875,36.25,3.04E-05,2,0,Open woodland,Day,Dry,4.719884098,0.010649472,11.02503681,7.649776598,2.820453217,6.155505713,0.496159014,3.213436366,1.423487843,0.457919207,1248.701782,0.274658634,16.50246048,-2.00E-06,84534.02344,0.02104332,0.431599528,0.586024914,657188.4383,9769200.308
9/20/2019,16:30,El_6664,0,1.0625,80,9.30E-05,0,0,Open woodland,Day,Dry,4.691573143,0.012207508,11.02503681,7.929200969,3.148498888,5.690073885,0.515213544,3.553084521,0.933969675,0.508312375,1252.799072,0.321555901,16.50246048,-2.00E-06,84082.17969,0.02064996,0.431599528,1.063978143,657601.4395,9769463.308
